ENADE_ID;NU_ANO;CO_IES;CO_GRUPO;CO_MODALIDADE;TP_SEXO;PERIODO;NT_GER;NT_FG;NT_CE;CO_RS_I1;CO_RS_I2;QE_I06;QE_I08;QE_I09;QE_I10;QE_I23;QE_I25;QE_I26;QE_I27;CO_TURNO_GRADUACAO
157582;2014;1077;4006;1;M;;;;;;;;;;;;;;;
157583;2014;1077;4006;1;M;;44.4;30.0;49.2;B;C;C;C;D;E;B;C;F;6;
157584;2014;1077;4006;1;M;;39.7;38.0;40.3;D;D;B;B;E;E;B;A;F;6;
157585;2014;1077;4006;1;M;;16.8;0.0;22.4;C;C;B;B;E;E;E;A;F;6;
157586;2014;1077;4006;1;M;3;34.6;66.0;24.1;C;C;B;B;E;E;B;A;F;6;
157587;2014;1077;4006;1;M;13;39.6;37.5;40.3;B;C;A;B;E;E;B;A;F;6;
157588;2014;1077;4006;1;F;1;19.1;60.4;5.3;C;C;B;B;E;E;B;A;F;6;
157589;2014;1077;4006;1;M;;31.0;30.0;31.3;C;C;B;F;C;E;B;E;B;5;
157590;2014;1077;4006;1;M;;23.9;15.0;26.9;C;C;B;B;B;A;C;E;E;3;
157591;2014;1077;4006;1;M;;72.8;72.7;72.8;C;C;B;B;C;A;C;A;F;6;
157592;2014;1077;4006;1;M;;;;;;;B;E;D;E;E;B;C;1;
157593;2014;1077;4006;1;M;;;;;;;;;;;;;;;
157594;2014;1077;4006;1;F;;;;;;;;;;;;;;;
157595;2014;1077;4006;1;M;;;;;;;C;B;E;E;B;C;F;6;
157596;2014;1077;4006;1;M;;29.1;49.1;22.4;C;C;C;C;E;E;B;E;F;6;
157597;2014;1077;4006;1;F;;45.3;60.4;40.3;B;D;B;B;D;E;C;H;I;4;
157598;2014;1077;4006;1;M;;54.0;64.3;50.5;D;C;A;E;F;E;A;E;E;5;
157599;2014;1077;4006;1;M;;46.3;37.5;49.2;C;D;B;C;E;E;B;A;I;3;
157600;2014;1077;4006;1;F;;;;;;;C;C;E;D;B;E;F;6;
157601;2014;1077;4006;1;M;;48.4;72.8;40.3;C;C;B;B;E;C;B;E;F;6;
157602;2014;1077;4006;1;M;;44.2;58.9;39.3;C;D;C;E;D;E;A;A;F;4;
157603;2014;1077;4006;1;M;;;;;;;B;E;D;E;D;A;F;6;
157604;2014;1077;4006;1;M;;51.7;43.4;54.5;C;C;C;D;F;E;B;A;F;5;
157605;2014;1077;4006;1;M;;47.7;83.5;35.8;D;E;B;B;D;E;B;A;F;6;
157606;2014;1077;4006;1;M;;45.9;45.0;46.2;C;D;C;B;E;B;C;E;B;6;
157607;2014;1077;4006;1;M;;;;;;;;;;;;;;;
157608;2014;1077;4006;1;F;;43.7;77.4;32.5;B;C;B;A;C;B;B;A;F;5;
157609;2014;1077;4006;1;M;;33.7;81.0;17.9;D;C;B;F;C;E;B;A;C;6;
157610;2014;1077;4006;1;M;;49.7;37.5;53.7;C;C;C;B;B;A;C;E;F;5;
157611;2014;1077;4006;1;M;;;;;;;B;B;E;E;B;E;F;6;
157612;2014;1077;4006;1;M;;42.9;37.5;44.7;D;D;B;F;E;D;A;E;F;6;
157613;2014;1077;4006;1;M;;;;;;;B;B;E;E;B;C;F;6;
157614;2014;1077;4006;1;M;;29.6;37.5;26.9;C;C;C;E;E;D;E;A;B;5;
157615;2014;1077;4006;1;M;;;;;;;;;;;;;;;
157616;2014;1077;4006;1;M;;30.6;15.0;35.8;D;D;B;E;D;D;C;C;H;8;
157617;2014;1077;4006;1;F;;19.5;33.9;14.7;.;.;B;A;D;C;A;E;C;5;
157618;2014;1077;4006;1;M;;32.5;22.5;35.8;D;C;B;B;E;D;C;C;B;6;
157619;2014;1077;4006;1;M;;35.3;43.7;32.5;C;C;C;E;E;E;C;A;C;6;
157620;2014;1077;4006;1;M;;31.3;53.3;23.9;.;.;C;C;E;E;B;C;F;6;
157621;2014;1077;4006;1;M;;24.7;45.0;17.9;C;C;B;B;D;E;C;E;H;3;
157622;2014;1077;4006;1;M;;45.1;66.5;38.0;D;D;B;B;D;E;B;H;C;5;
157623;2014;1077;4006;1;M;;48.2;45.0;49.2;D;E;B;G;D;E;A;A;E;6;
157624;2014;1077;4006;1;M;;26.3;38.0;22.4;C;C;C;D;D;E;A;A;C;8;
157625;2014;1077;4006;1;M;;;;;;;;;;;;;;;
157626;2014;1077;4006;1;M;;;;;;;C;C;E;E;B;C;F;6;
157627;2014;1077;4006;1;M;;41.2;62.9;34.0;C;C;B;B;E;E;B;C;F;6;
157628;2014;1077;4006;1;F;;44.6;37.5;47.0;D;D;C;F;D;E;A;H;I;4;
157629;2014;1077;4006;1;M;;58.6;73.7;53.5;C;C;C;E;E;E;C;E;F;4;
157630;2014;1077;4006;1;M;;;;;;;B;B;E;E;B;E;F;6;
157631;2014;1077;4006;1;M;;;;;;;C;B;E;E;A;C;F;6;
157632;2014;1077;4006;1;M;;27.0;54.4;17.9;C;C;D;B;C;B;D;H;B;4;
157633;2014;1077;4006;1;M;;;;;;;B;B;E;E;B;C;F;6;
157634;2014;1077;4006;1;M;;;;;;;B;C;D;E;B;E;F;6;
157635;2014;1077;4006;1;M;3;51.1;54.2;50.0;C;E;B;C;C;C;A;E;E;6;
157636;2014;1077;4006;1;M;1;43.2;80.2;30.9;C;C;B;C;B;A;E;A;F;4;
157637;2014;1077;4006;1;M;;50.6;68.3;44.7;D;D;C;C;F;E;D;A;B;6;
157638;2014;1077;4006;1;M;;43.3;64.4;36.3;C;C;C;B;F;E;A;E;F;5;
157639;2014;1077;4006;1;M;3;45.6;56.9;41.8;C;C;B;D;C;E;B;A;F;4;
157640;2014;1077;4006;1;M;13;17.9;45.0;8.9;C;C;B;C;E;E;B;E;F;6;
157641;2014;1077;4006;1;M;13;17.2;15.0;17.9;E;E;B;C;B;A;A;G;G;1;
157642;2014;1077;4006;1;M;1;31.8;46.3;26.9;C;D;B;F;B;A;B;B;F;2;
157643;2014;1077;4006;1;M;;63.5;52.5;67.1;B;B;D;E;E;E;C;E;I;5;
157644;2014;1077;4006;1;F;;51.1;30.0;58.1;C;C;B;E;D;E;B;A;C;5;
157645;2014;1077;4006;1;M;;58.4;65.6;56.0;C;D;B;E;D;E;B;E;C;6;
157646;2014;1077;4006;1;M;;;;;;;B;B;E;E;B;E;F;6;
157647;2014;1077;4006;1;M;;;;;;;B;B;D;E;B;A;F;6;
157648;2014;1077;4006;1;M;;;;;;;C;E;F;E;C;E;F;6;
157649;2014;1077;4006;1;M;;;;;;;B;C;E;E;B;C;F;6;
157650;2014;1077;4006;1;M;;;;;;;C;E;D;E;E;C;F;5;
157671;2014;1075;4006;1;F;;;;;;;;;;;;;;;
157672;2014;1075;4006;1;M;;56.4;91.0;44.8;B;C;C;A;C;E;E;E;F;6;
157673;2014;1075;4006;1;M;;40.2;64.8;32.0;C;C;B;C;C;B;B;E;G;5;
157674;2014;1075;4006;1;M;;29.1;49.3;22.4;D;D;B;B;D;E;E;C;F;6;
157675;2014;1075;4006;1;M;;41.0;65.5;32.8;C;C;B;B;B;A;D;H;F;6;
157676;2014;1075;4006;1;M;;26.9;38.2;23.1;C;C;B;E;C;E;C;A;C;6;
157677;2014;1075;4006;1;M;;62.0;85.2;54.2;C;C;C;B;E;C;E;E;F;6;
157678;2014;1075;4006;1;M;;49.4;73.0;41.5;D;D;B;D;D;E;B;H;E;6;
157679;2014;1075;4006;1;M;;46.5;78.4;35.8;C;D;B;A;E;E;B;C;H;6;
157680;2014;1075;4006;1;M;;49.6;64.2;44.7;C;C;A;A;F;E;C;E;F;6;
157681;2014;1075;4006;1;M;;37.6;56.3;31.3;C;B;B;B;C;A;B;H;F;6;
157682;2014;1075;4006;1;F;;46.5;72.5;37.8;.;.;C;D;C;C;B;H;F;6;
157683;2014;1075;4006;1;M;;39.2;62.9;31.3;B;C;B;E;C;A;B;E;B;6;
157684;2014;1075;4006;1;M;;37.7;30.0;40.3;C;C;C;B;C;D;D;A;F;6;
157685;2014;1075;4006;1;M;;53.2;58.4;51.5;D;D;B;B;D;D;D;A;I;3;
157686;2014;1075;4006;1;M;;43.6;53.6;40.3;C;D;F;B;A;B;D;A;F;6;
157687;2014;1075;4006;1;M;;50.0;79.0;40.3;C;C;B;D;D;E;C;E;I;6;
157688;2014;1075;4006;1;M;;58.1;83.1;49.7;C;C;B;D;C;E;B;E;F;6;
157689;2014;1075;4006;1;M;;;;;;;;;;;;;;;
157690;2014;1075;4006;1;M;;;;;;;;;;;;;;;
157691;2014;1075;4006;1;M;;36.6;62.5;27.9;C;C;A;B;C;B;C;E;F;6;
157692;2014;1075;4006;1;M;;28.3;59.3;17.9;C;D;B;A;B;A;B;B;F;6;
157693;2014;1075;4006;1;M;;33.0;64.6;22.4;C;D;C;C;C;E;C;E;G;6;
157694;2014;1075;4006;1;M;;46.7;85.5;33.8;D;D;B;F;C;A;C;E;E;6;
157695;2014;1075;4006;1;F;;35.4;58.6;27.6;C;C;B;B;D;E;B;E;F;6;
157696;2014;1075;4006;1;M;;43.6;53.3;40.3;D;B;B;D;C;E;B;E;F;6;
157697;2014;1075;4006;1;M;;;;;;;;;;;;;;;
157698;2014;1075;4006;1;M;;26.7;49.0;19.2;.;.;B;C;C;E;C;H;F;6;
157699;2014;1075;4006;1;M;;;;;;;;;;;;;;;
157700;2014;1075;4006;1;M;;;;;;;;;;;;;;;
157701;2014;1075;4006;1;M;;37.5;56.0;31.3;C;D;B;C;B;A;B;A;I;6;
157702;2014;1075;4006;1;M;;;;;;;;;;;;;;;
157703;2014;1075;4006;1;M;;26.0;50.4;17.9;D;D;B;D;C;D;D;E;F;6;
157704;2014;1075;4006;1;M;;45.6;74.9;35.8;C;D;B;C;F;E;B;C;I;6;
157705;2014;1075;4006;1;M;;;;;;;;;;;;;;;
157706;2014;1075;4006;1;M;;;;;;;;;;;;;;;
158564;2014;404;4006;1;M;;45.9;56.8;42.3;C;E;B;F;E;E;A;E;F;4;
158565;2014;404;4006;1;F;;36.9;66.7;26.9;C;C;B;B;C;C;C;A;F;6;
158566;2014;404;4006;1;M;;49.0;50.6;48.5;B;C;B;E;D;E;B;A;F;6;
158567;2014;404;4006;1;M;;41.8;71.0;32.0;.;.;B;D;C;E;C;A;F;5;
158568;2014;404;4006;1;M;;38.7;65.1;29.9;C;C;A;C;C;E;A;A;H;6;
158569;2014;404;4006;1;M;;28.4;33.0;26.9;D;C;A;A;F;D;B;E;I;2;
158570;2014;404;4006;1;F;;37.5;50.0;33.3;C;C;C;D;E;E;B;A;H;4;
158571;2014;404;4006;1;F;;27.3;39.0;23.4;C;C;C;F;C;C;D;C;F;5;
158572;2014;404;4006;1;M;;50.7;64.3;46.2;C;C;D;D;E;E;B;C;F;6;
158573;2014;404;4006;1;M;;25.2;46.9;17.9;C;C;B;E;C;E;C;C;I;5;
158574;2014;404;4006;1;M;;35.9;22.5;40.3;D;D;C;B;F;E;C;E;F;4;
158575;2014;404;4006;1;M;;;;;;;B;B;E;E;B;E;F;6;
158576;2014;404;4006;1;M;;44.7;44.8;44.7;C;D;A;B;E;A;B;A;A;6;
158577;2014;404;4006;1;M;;27.7;30.0;26.9;C;D;B;F;D;E;B;A;F;4;
158578;2014;404;4006;1;M;;60.1;52.5;62.6;C;C;A;E;D;E;A;C;F;4;
158579;2014;404;4006;1;M;;52.5;69.0;47.0;C;C;C;D;E;E;C;E;B;3;
158580;2014;404;4006;1;F;;36.1;37.0;35.8;C;C;B;D;E;E;B;A;F;6;
158581;2014;404;4006;1;F;;29.8;51.8;22.4;B;D;C;D;E;D;B;A;F;6;
158582;2014;404;4006;1;M;;44.4;30.0;49.2;C;C;C;D;D;E;C;A;F;5;
158583;2014;404;4006;1;M;;37.3;55.2;31.3;C;D;A;B;D;E;B;C;F;6;
158584;2014;404;4006;1;M;;42.1;74.5;31.3;C;C;A;B;F;D;C;A;D;6;
158585;2014;404;4006;1;M;3;44.4;30.0;49.2;C;D;B;D;D;E;B;E;F;4;
158586;2014;404;4006;1;M;1;43.6;53.3;40.3;.;.;B;F;D;E;B;H;B;4;
158587;2014;404;4006;1;M;;29.1;70.3;15.4;C;C;B;F;C;B;A;C;F;3;
158588;2014;404;4006;1;M;;;;;;;;;;;;;;;
158589;2014;404;4006;1;F;;;;;;;B;F;D;D;A;A;I;4;
158590;2014;404;4006;1;F;;21.4;18.3;22.4;C;B;C;E;E;C;B;H;F;5;
158591;2014;404;4006;1;M;;35.9;22.5;40.3;C;C;B;F;D;E;B;E;F;5;
158592;2014;404;4006;1;M;;51.1;47.6;52.2;C;D;B;C;D;E;B;A;F;6;
158593;2014;404;4006;1;M;;42.0;41.0;42.3;C;D;B;F;D;E;C;E;D;5;
158594;2014;404;4006;1;F;;36.0;29.9;38.0;C;D;B;A;B;A;A;C;C;5;
158595;2014;404;4006;1;F;;61.1;74.8;56.5;A;D;D;D;F;D;B;E;F;6;
158596;2014;404;4006;1;M;;49.2;74.4;40.8;B;D;B;E;E;E;B;E;F;4;
158597;2014;404;4006;1;M;;48.9;66.6;43.0;C;C;C;B;F;E;C;C;F;6;
158598;2014;404;4006;1;M;3;22.4;22.5;22.4;D;C;B;F;C;A;A;H;I;5;
158599;2014;404;4006;1;M;13;44.2;56.0;40.3;C;C;B;D;E;D;B;A;D;6;
158600;2014;404;4006;1;M;1;52.8;63.6;49.2;C;D;B;E;D;E;E;A;D;4;
158601;2014;404;4006;1;F;;45.3;60.3;40.3;C;C;B;C;C;E;D;A;F;5;
158602;2014;404;4006;1;F;;50.7;61.9;47.0;C;C;B;D;C;E;A;C;B;8;
158603;2014;404;4006;1;F;3;49.2;73.9;41.0;C;E;B;F;D;E;B;H;D;5;
158604;2014;404;4006;1;F;1;56.4;72.5;51.0;C;D;B;F;C;A;D;A;F;6;
158605;2014;404;4006;1;M;;43.9;68.0;35.8;C;C;B;G;D;D;C;A;F;6;
158606;2014;404;4006;1;M;;39.8;49.7;36.5;B;C;C;E;E;B;B;A;F;6;
158607;2014;404;4006;1;M;;43.6;80.4;31.3;B;B;B;F;C;D;E;H;B;6;
158608;2014;404;4006;1;M;;36.7;37.2;36.5;C;D;B;B;C;A;B;A;F;5;
158609;2014;404;4006;1;M;;24.2;29.5;22.4;C;C;B;C;B;D;C;A;F;5;
158610;2014;404;4006;1;M;;17.2;15.0;17.9;D;C;B;E;E;C;B;C;F;6;
158611;2014;404;4006;1;F;;34.9;58.8;26.9;C;C;C;B;A;B;B;A;F;5;
158612;2014;404;4006;1;M;;38.0;55.9;32.0;D;C;B;C;C;E;C;A;D;6;
158613;2014;404;4006;1;M;;54.6;57.3;53.7;C;B;B;A;C;A;A;B;B;6;
158614;2014;404;4006;1;M;;41.9;60.3;35.8;C;D;B;E;C;D;B;A;H;6;
158615;2014;404;4006;1;M;;39.1;75.8;26.9;B;C;B;F;D;E;B;E;H;5;
158616;2014;404;4006;1;F;;22.4;22.5;22.4;D;E;B;B;C;B;B;C;E;8;
158617;2014;404;4006;1;M;;34.4;30.0;35.8;B;C;B;E;D;D;B;A;F;6;
158618;2014;404;4006;1;M;;45.0;57.4;40.8;E;D;C;E;E;E;A;C;H;6;
158619;2014;404;4006;1;M;;40.3;49.4;37.3;C;C;B;C;C;C;B;C;F;5;
158620;2014;404;4006;1;M;;26.3;35.8;23.1;C;C;C;B;C;E;B;A;F;6;
158621;2014;404;4006;1;F;3;41.6;58.9;35.8;C;C;B;E;C;E;C;A;H;5;
158622;2014;404;4006;1;M;1;59.3;70.1;55.7;D;C;B;B;C;D;B;A;F;5;
158623;2014;404;4006;1;F;;;;;;;B;A;A;C;B;A;F;6;
158624;2014;404;4006;1;M;;46.4;64.5;40.3;C;C;B;D;D;E;A;C;F;6;
158625;2014;404;4006;1;M;;31.7;38.1;29.6;C;C;C;A;F;A;E;H;I;4;
158626;2014;404;4006;1;M;;42.3;61.8;35.8;D;D;C;C;E;D;A;C;H;4;
158627;2014;404;4006;1;M;;17.2;15.0;17.9;B;C;B;F;C;E;A;B;I;4;
158628;2014;404;4006;1;F;;29.4;37.0;26.9;C;D;B;B;B;A;C;A;F;6;
158629;2014;404;4006;1;M;;67.8;75.5;65.2;C;D;C;B;F;E;C;E;F;6;
158630;2014;404;4006;1;M;;41.1;43.5;40.3;D;C;B;F;D;E;B;A;H;5;
158631;2014;404;4006;1;F;;25.7;49.2;17.9;C;C;B;E;D;E;B;A;H;3;
158632;2014;404;4006;1;M;;25.1;15.0;28.4;C;C;B;B;E;E;B;A;H;4;
158633;2014;404;4006;1;M;;37.4;68.8;26.9;C;C;B;D;D;E;D;A;D;6;
158634;2014;404;4006;1;M;;50.2;77.0;41.3;C;C;B;E;B;A;B;H;I;5;
158635;2014;404;4006;1;M;;42.5;49.0;40.3;C;C;B;C;E;E;B;E;F;5;
158636;2014;404;4006;1;M;;42.8;60.8;36.8;C;B;B;F;C;E;B;A;B;5;
158637;2014;404;4006;1;M;;44.1;67.4;36.3;C;C;B;C;C;A;C;C;F;4;
158638;2014;404;4006;1;M;;41.2;43.7;40.3;C;C;C;E;F;E;C;C;F;5;
158639;2014;404;4006;1;M;;11.9;34.0;4.5;D;D;B;C;C;E;B;A;D;6;
158640;2014;404;4006;1;M;;38.6;60.4;31.3;C;D;C;E;F;E;A;A;H;3;
158641;2014;404;4006;1;F;;47.3;81.8;35.8;C;C;B;E;D;D;B;A;F;6;
158642;2014;404;4006;1;M;;51.4;68.6;45.7;C;D;B;F;D;E;C;H;H;4;
158643;2014;404;4006;1;M;;36.2;64.0;26.9;C;C;B;C;D;E;E;G;I;5;
158644;2014;404;4006;1;M;;55.8;82.1;47.0;C;D;C;B;C;E;B;E;I;4;
158645;2014;404;4006;1;F;;33.6;40.4;31.3;C;C;A;A;D;D;B;H;H;4;
158646;2014;404;4006;1;M;;48.3;56.7;45.5;C;C;B;B;D;E;B;E;F;5;
158647;2014;404;4006;1;F;;26.4;38.5;22.4;C;B;D;C;B;A;C;H;H;6;
158648;2014;404;4006;1;M;;54.8;71.5;49.2;C;D;B;G;C;E;B;B;F;4;
158649;2014;404;4006;1;F;;33.0;35.8;32.0;C;C;A;A;F;D;B;C;F;5;
158650;2014;404;4006;1;M;3;55.1;62.3;52.7;C;C;C;B;F;E;A;B;F;5;
158651;2014;404;4006;1;F;1;54.3;40.6;58.9;B;C;B;D;C;A;B;E;F;6;
158652;2014;404;4006;1;M;;33.3;39.4;31.3;C;C;B;E;E;D;A;H;B;5;
158653;2014;404;4006;1;M;;35.4;77.3;21.4;C;C;B;F;C;A;B;A;H;4;
158654;2014;404;4006;1;M;;45.4;60.5;40.3;C;B;B;E;E;E;A;E;I;1;
158655;2014;404;4006;1;M;;40.0;71.2;29.6;C;D;A;D;F;D;B;A;F;4;
159072;2014;15453;4006;1;F;;33.4;64.7;22.9;D;D;B;C;D;E;B;A;C;6;
159073;2014;15453;4006;1;M;;;;;;;;;;;;;;;
159074;2014;15453;4006;1;M;;;;;;;;;;;;;;;
159075;2014;15453;4006;1;M;;40.4;63.9;32.5;D;D;B;C;C;E;C;B;B;4;
159076;2014;15453;4006;1;M;;36.7;52.8;31.3;C;D;C;E;F;E;B;E;C;5;
159349;2014;163;4006;1;M;;55.9;71.3;50.7;C;C;B;E;E;E;A;E;B;3;
159350;2014;163;4006;1;M;;50.4;62.9;46.2;C;C;C;E;E;D;C;A;F;3;
159351;2014;163;4006;1;F;;69.0;91.1;61.6;B;C;C;F;F;E;B;H;I;5;
159352;2014;163;4006;1;M;;53.1;51.7;53.5;B;C;A;A;A;A;A;A;I;6;
159353;2014;163;4006;1;M;;34.7;45.0;31.3;C;C;B;E;D;E;A;C;B;4;
159354;2014;163;4006;1;M;;48.3;49.3;48.0;C;C;B;D;D;E;B;A;C;3;
159355;2014;163;4006;1;F;;;;;;;C;E;E;E;B;A;E;4;
159356;2014;163;4006;1;M;;57.8;56.8;58.1;B;C;B;C;C;E;B;C;C;5;
159357;2014;163;4006;1;M;;42.4;44.1;41.8;C;C;B;F;D;E;B;H;I;5;
159358;2014;163;4006;1;M;;;;;;;B;D;E;E;C;E;E;3;
159359;2014;163;4006;1;M;;37.1;22.5;42.0;.;.;D;D;C;C;B;A;I;6;
159360;2014;163;4006;1;M;;69.6;90.6;62.6;C;C;B;D;D;A;B;E;C;4;
159361;2014;163;4006;1;M;;64.3;65.3;63.9;C;D;B;E;C;D;B;E;E;6;
159362;2014;163;4006;1;M;;51.3;71.1;44.7;C;D;A;A;B;A;B;E;B;6;
159363;2014;163;4006;1;M;;50.3;67.2;44.7;B;C;C;E;D;E;C;E;F;6;
159364;2014;163;4006;1;M;;29.1;20.9;31.8;E;D;C;A;E;D;C;E;C;4;
159365;2014;163;4006;1;M;;;;;;;B;G;D;E;A;E;B;2;
159366;2014;163;4006;1;M;;50.5;54.5;49.2;C;C;C;D;F;E;C;E;B;5;
159367;2014;163;4006;1;M;;72.0;68.8;73.1;C;C;B;D;C;E;C;H;B;4;
159368;2014;163;4006;1;M;;40.8;49.0;38.0;C;C;B;E;C;E;B;H;E;4;
159369;2014;163;4006;1;M;3;53.6;85.3;43.0;C;D;B;F;E;E;C;A;C;3;
159674;2014;163;4006;1;F;;47.8;79.3;37.3;D;D;C;A;D;B;B;B;C;4;
159675;2014;163;4006;1;M;;53.1;56.3;52.0;C;B;A;D;D;E;B;E;C;4;
159676;2014;163;4006;1;M;;53.6;57.6;52.2;C;D;C;C;E;C;E;E;C;6;
159677;2014;163;4006;1;M;;40.6;63.9;32.8;B;D;B;E;C;E;C;E;B;5;
159678;2014;163;4006;1;M;;54.5;75.6;47.5;C;C;B;C;A;E;E;H;C;6;
159679;2014;163;4006;1;M;;42.0;60.5;35.8;D;C;C;E;F;E;B;C;B;6;
159680;2014;163;4006;1;M;;43.1;64.9;35.8;C;D;B;E;C;E;B;E;I;1;
159681;2014;163;4006;1;M;3;;;;;;;;;;;;;;
160328;2014;163;4006;1;F;;;;;D;C;B;B;B;A;B;C;F;6;
160365;2014;135;4006;1;M;;33.7;54.2;26.9;D;C;B;C;E;E;D;A;F;6;
160366;2014;135;4006;1;M;;52.3;59.0;50.0;D;E;A;A;D;B;B;C;H;5;
160367;2014;135;4006;1;M;;;;;;;;;;;;;;;
160368;2014;135;4006;1;M;;64.6;70.4;62.6;D;E;C;B;E;E;A;E;G;4;
160369;2014;135;4006;1;M;;24.3;55.3;13.9;C;C;B;B;E;E;C;A;C;4;
160370;2014;135;4006;1;M;;36.2;61.9;27.6;D;C;B;C;C;C;C;H;H;3;
160371;2014;135;4006;1;M;;;;;;;;;;;;;;;
160372;2014;135;4006;1;M;;32.1;72.3;18.7;B;D;B;C;D;C;B;A;A;6;
160373;2014;135;4006;1;M;;57.9;77.0;51.5;C;D;B;E;E;E;B;E;C;6;
160374;2014;135;4006;1;M;;36.7;52.8;31.3;D;D;B;C;C;E;B;C;B;5;
160375;2014;135;4006;1;M;;52.7;70.7;46.7;C;E;B;C;C;E;B;A;H;6;
160376;2014;135;4006;1;M;;39.0;21.8;44.7;D;D;C;C;D;E;B;E;C;6;
160377;2014;135;4006;1;M;;32.5;62.7;22.4;C;C;B;B;E;E;B;A;E;4;
160378;2014;135;4006;1;M;;31.4;41.4;28.1;C;D;C;E;E;E;B;A;C;6;
160379;2014;135;4006;1;M;;36.9;52.1;31.8;C;C;B;C;E;E;C;C;E;5;
160380;2014;135;4006;1;M;;44.0;41.9;44.7;E;E;B;C;D;D;B;A;B;6;
160381;2014;135;4006;1;M;;39.1;62.3;31.3;C;E;B;B;C;E;B;C;I;4;
160382;2014;135;4006;1;M;;;;;;;;;;;;;;;
160383;2014;135;4006;1;M;;;;;;;B;C;C;E;B;A;I;5;
160384;2014;135;4006;1;M;;;;;;;;;;;;;;;
160385;2014;135;4006;1;M;;44.2;56.0;40.3;C;D;A;E;C;E;B;A;C;6;
160386;2014;135;4006;1;M;;36.3;48.2;32.3;C;C;B;D;C;E;B;A;E;6;
160387;2014;135;4006;1;F;;47.1;79.4;36.3;D;D;B;C;C;A;B;C;C;5;
160388;2014;135;4006;1;M;;44.4;56.5;40.3;C;C;B;B;A;A;C;A;G;4;
160389;2014;135;4006;1;M;;31.5;58.6;22.4;C;C;B;C;C;E;C;H;H;6;
160781;2014;1717;4006;1;M;;57.7;69.7;53.7;C;E;C;E;E;E;E;C;I;5;
160782;2014;1717;4006;1;M;;13.8;15.0;13.4;D;C;B;B;C;C;C;E;F;6;
160783;2014;1717;4006;1;M;;35.9;22.5;40.3;D;D;A;A;C;A;B;H;I;5;
160784;2014;1717;4006;1;F;;;;;;;;;;;;;;;
160785;2014;1717;4006;1;M;;38.1;56.2;32.0;D;D;B;B;B;A;B;B;F;6;
160786;2014;1717;4006;1;F;;29.0;45.7;23.4;C;B;D;B;E;E;B;H;F;4;
160787;2014;1717;4006;1;M;;;;;;;;;;;;;;;
160788;2014;1717;4006;1;M;;19.1;22.5;17.9;D;D;B;A;B;A;A;E;I;4;
160789;2014;1717;4006;1;M;;17.4;43.0;8.9;E;D;B;C;C;B;D;A;I;6;
160790;2014;1717;4006;1;M;;44.9;72.3;35.8;C;C;B;C;C;E;D;E;C;6;
160791;2014;1717;4006;1;M;;41.3;54.9;36.8;C;D;B;A;B;A;C;E;F;6;
160792;2014;1717;4006;1;M;;44.0;55.1;40.3;D;C;B;D;C;E;C;H;C;4;
160793;2014;1717;4006;1;M;;37.3;41.7;35.8;C;D;B;B;E;E;B;E;I;2;
160794;2014;1717;4006;1;M;;58.2;81.1;50.5;C;C;B;A;F;D;E;C;F;6;
160795;2014;1717;4006;1;M;;29.2;22.9;31.3;C;C;F;C;E;E;B;E;I;6;
160796;2014;1717;4006;1;M;;28.7;47.7;22.4;C;C;B;C;E;D;B;A;F;6;
160797;2014;1717;4006;1;M;;34.5;44.0;31.3;D;C;B;B;E;E;B;C;I;5;
160798;2014;1717;4006;1;M;;37.9;68.6;27.6;C;D;C;C;F;E;B;E;F;6;
160799;2014;1717;4006;1;M;;48.2;45.0;49.2;C;C;B;B;D;C;E;C;A;6;
160800;2014;1717;4006;1;M;;29.0;35.4;26.9;C;D;B;C;C;E;C;A;F;6;
160801;2014;1717;4006;1;M;;34.5;70.7;22.4;D;D;B;A;C;E;E;E;I;6;
160802;2014;1717;4006;1;M;;60.2;66.5;58.1;B;D;B;B;B;A;C;A;C;6;
160803;2014;1717;4006;1;M;;46.2;31.6;51.0;C;C;B;C;C;C;E;E;C;6;
160804;2014;1717;4006;1;M;;33.8;27.6;35.8;C;C;B;E;C;B;B;E;C;6;
160805;2014;1717;4006;1;F;;43.8;41.1;44.7;C;D;B;A;C;E;D;H;A;6;
160806;2014;1717;4006;1;M;;40.0;50.4;36.5;C;D;D;D;B;A;B;E;C;5;
160807;2014;1717;4006;1;M;;43.3;50.3;41.0;D;D;B;F;D;E;B;B;F;6;
160808;2014;1717;4006;1;M;;68.8;78.5;65.6;B;C;B;B;E;E;D;E;H;5;
160809;2014;1717;4006;1;M;;52.1;60.7;49.2;C;C;B;D;E;D;D;E;F;5;
160810;2014;1717;4006;1;M;;49.6;64.3;44.7;D;D;C;A;C;D;B;E;C;5;
160811;2014;1717;4006;1;M;;31.9;60.4;22.4;D;B;B;B;B;A;D;E;F;6;
160812;2014;1717;4006;1;M;;22.1;7.5;26.9;.;.;C;B;E;E;B;E;F;6;
160813;2014;1717;4006;1;M;;;;;;;;;;;;;;;
160814;2014;1717;4006;1;M;;22.6;36.5;17.9;D;C;B;D;D;E;B;H;I;5;
160815;2014;1717;4006;1;M;;43.1;78.0;31.4;C;C;B;E;C;E;C;E;F;6;
160816;2014;1717;4006;1;M;;;;;;;;;;;;;;;
160817;2014;1717;4006;1;M;;53.2;65.3;49.2;D;E;D;D;D;E;B;A;D;4;
